,name,diff_num,hunk_num,func_num,line_num_total,line_num_net,line_num_del,line_num_add,char_num_total,char_num_net,char_num_del,char_num_add,mem_num_total,mem_num_net,mem_num_del,mem_num_add,if_num_total,if_num_net,if_num_del,if_num_add,jump_num_total,jump_num_net,jump_num_del,jump_num_add,loop_num_total,loop_num_net,loop_num_del,loop_num_add,ari_num_total,ari_num_net,ari_num_del,ari_num_add,rel_num_total,rel_num_net,rel_num_del,rel_num_add,log_num_total,log_num_net,log_num_del,log_num_add,bit_num_total,bit_num_net,bit_num_del,bit_num_add,call_num_total,call_num_net,call_num_del,call_num_add,var_num_total,var_num_net,var_num_del,var_num_add,global_sim,global_norm_sim,dir_num_total,dir_num_net,dir_num_del,dir_num_add,cap_num,race_num,not_zero,preprocess
409,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8666-d9a3b33d2c9f996537b7f1d0246dee2d0120cefb.txt,1,1,1,4,0,2,2,110,-4,57,53,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,-2,6,4,4,0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,6,0,6,5,4,4,0,0,0,0,0,0,0,0
410,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8710-e724879d964d774df9b7969fc846605aa1bac54c.txt,1,7,0,20,6,7,13,394,82,156,238,0,0,0,0,5,1,2,3,3,3,0,3,0,0,0,0,11,1,5,6,4,0,2,2,7,1,3,4,0,0,0,0,3,0,3,3,16,3,13,16,134,51,0,0,0,0,0,0,1,0
411,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8784-b18012dae552f85dcc5c57d3bf4e997a15b1cc1c.txt,1,4,1,10,6,2,8,287,175,56,231,0,0,0,0,10,6,2,8,3,1,1,2,3,1,1,2,13,5,4,9,8,4,2,6,5,3,1,4,2,0,1,1,1,1,0,1,16,9,7,16,175,64,0,0,0,0,0,0,0,0
412,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8792-0a2d3e3644a7453b6513db2f9bc270f77943573f.txt,1,2,1,4,4,0,4,240,240,0,240,0,0,0,0,4,4,0,4,2,2,0,2,0,0,0,0,2,2,0,2,6,6,0,6,4,4,0,4,0,0,0,0,1,1,0,1,5,5,0,5,240,72,0,0,0,0,0,0,2,0
413,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8863-8eb1367ca44e772963e704a700ef72ae2e12babd.txt,1,2,0,4,0,2,2,131,-11,71,60,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,13,-1,7,6,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,6,20,13,0,0,0,0,0,0,0,0
414,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8865-6713ca45e7757297381f4b4cdb9cf5e624a9ad36.txt,1,2,1,4,0,2,2,215,5,105,110,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,9,4,0,2,2,0,0,0,0,0,0,0,0,1,0,1,1,25,7,18,19,14,2,0,0,0,0,0,0,0,0
415,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8865-fe13566c93f118a15a96320a546c7878fd0cfc5e.txt,1,1,1,2,0,1,1,82,6,38,44,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,7,8,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,6,6,2,0,0,0,0,0,0,0,0
416,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8869-659615c7b100a89eafe6253e7a5b9d84d0e8df74.txt,3,5,5,10,0,5,5,400,8,196,204,2,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,8,0,4,4,2,0,1,1,0,0,0,0,4,0,2,2,5,0,5,4,15,1,14,15,18,0,0,0,0,0,0,0,0,0
417,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8957-450bd716ed3b9186dd10f9e60f630a3d9eeea2a4.txt,4,4,2,28,2,13,15,558,32,263,295,0,0,0,0,11,1,5,6,9,1,4,5,0,0,0,0,2,0,1,1,4,0,2,2,2,0,1,1,0,0,0,0,2,0,2,1,10,1,9,9,47,12,0,0,0,0,0,0,0,0
418,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8957-78f82d9d1c2944725a279acd573a22168dc6e22a.txt,1,2,1,6,0,3,3,307,41,133,174,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,5,6,0,0,0,0,2,0,1,1,0,0,0,0,2,1,1,2,7,0,7,7,93,14,0,0,0,0,0,0,0,0
419,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-8957-bd96074b254c6607a0f7731e59f923ad19d5a46d.txt,1,4,1,15,-11,13,2,501,-233,367,134,0,0,0,0,5,-3,4,1,1,-1,1,0,0,0,0,0,5,-3,4,1,8,-4,6,2,14,-6,10,4,0,0,0,0,2,0,2,2,16,0,16,6,233,58,0,0,0,0,0,0,0,0
420,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2015-9262-897213f36baf6926daf6d192c709cf627aa5fd05.txt,1,1,1,2,0,1,1,52,2,25,27,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,3,1,2,3,2,2,0,0,0,0,0,0,0,0
421,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-0740-6dcbf5bd96b717c58d7b642949da8d323099928e.txt,1,1,0,2,0,1,1,20,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,5,0,0,0,0,0,0,0,0,0
422,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-0775-893a40850c2d5da41537958e40569c029a6e127b.txt,1,1,1,2,0,1,1,62,-2,32,30,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,2,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,5,0,5,4,2,2,0,0,0,0,0,0,0,0
423,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-0799-578b956fe741bf8e84055547b1e83c28dd902c73.txt,1,46,3,177,43,67,110,4900,534,2183,2717,2,2,0,2,40,32,4,36,42,32,5,37,13,-1,7,6,93,7,43,50,17,5,6,11,42,28,7,35,38,0,19,19,9,3,6,9,47,4,43,47,603,252,2,0,1,1,0,0,27,1
424,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10012-3095060f479b86288e31c79ecbc5131a66bcd2f9.txt,12,26,12,409,-393,401,8,10230,-9704,9967,263,131,-131,131,0,96,-88,92,4,27,-25,26,1,4,-4,4,0,370,-362,366,4,202,-194,198,4,37,-35,36,1,36,-36,36,0,54,1,53,3,119,0,119,12,9713,3616,0,0,0,0,0,0,-18,-5
425,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10046-989f9f88ea6db09b99d25586e912c921c0da8d3f.txt,1,1,1,2,0,1,1,58,-2,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,2,2,0,0,0,0,0,0,0,0
426,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10049-3e9165285eda6e1bb71172031d3048b51bb443a4.txt,1,2,1,5,1,2,3,234,26,104,130,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,7,4,0,2,2,0,0,0,0,0,0,0,0,1,1,0,1,7,1,6,7,26,12,0,0,0,0,0,0,0,0
427,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10050-73fb0aac5b958521e1511e179ecc0ad49f70ebaf.txt,1,5,1,10,2,4,6,314,28,143,171,0,0,0,0,6,2,2,4,0,0,0,0,0,0,0,0,12,0,6,6,6,2,2,4,6,2,2,4,0,0,0,0,0,0,0,0,8,1,7,8,43,31,0,0,0,0,0,0,0,0
428,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10052-9e187b73a8a1290bb0e1a1c878f8be1917aa8742.txt,1,2,1,11,5,3,8,442,76,183,259,0,0,0,0,2,2,0,2,0,0,0,0,1,-1,1,0,10,-2,6,4,4,2,1,3,1,-1,1,0,1,1,0,1,6,2,4,5,13,5,8,10,137,31,0,0,0,0,0,0,0,0
429,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10054-10b3823a7619ed22d42764733eb052c4159bc8c1.txt,4,16,2,30,2,14,16,1685,115,785,900,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,66,-2,34,32,16,2,7,9,32,2,15,17,0,0,0,0,5,1,4,5,30,7,23,30,146,58,0,0,0,0,0,0,0,0
430,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10055-10b3823a7619ed22d42764733eb052c4159bc8c1.txt,4,16,2,30,2,14,16,1685,115,785,900,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,66,-2,34,32,16,2,7,9,32,2,15,17,0,0,0,0,5,1,4,5,30,7,23,30,146,58,0,0,0,0,0,0,0,0
431,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10056-10b3823a7619ed22d42764733eb052c4159bc8c1.txt,4,16,2,30,2,14,16,1685,115,785,900,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,66,-2,34,32,16,2,7,9,32,2,15,17,0,0,0,0,5,1,4,5,30,7,23,30,146,58,0,0,0,0,0,0,0,0
432,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10057-10b3823a7619ed22d42764733eb052c4159bc8c1.txt,4,16,2,30,2,14,16,1685,115,785,900,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,66,-2,34,32,16,2,7,9,32,2,15,17,0,0,0,0,5,1,4,5,30,7,23,30,146,58,0,0,0,0,0,0,0,0
433,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10059-58cf5bf4fade82e3b510e8f3463a967278a3e410.txt,2,3,0,13,3,5,8,402,172,115,287,2,2,0,2,6,2,2,4,0,0,0,0,0,0,0,0,6,2,2,4,5,1,2,3,6,2,2,4,0,0,0,0,2,2,0,2,14,5,9,14,180,64,0,0,0,0,0,0,1,0
434,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10063-2bb6941a2d557f26a2f2049ade466e118eeaab91.txt,1,2,0,12,0,6,6,318,0,159,159,0,0,0,0,2,0,1,1,2,0,1,1,0,0,0,0,8,0,4,4,8,0,4,4,0,0,0,0,2,0,1,1,3,0,3,3,6,0,6,6,0,0,0,0,0,0,0,0,0,0
435,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10064-f8877abac8e568b2f339cca70c2c3c1b6eaec288.txt,1,5,0,13,-1,7,6,541,-15,278,263,10,-2,6,4,4,0,2,2,0,0,0,0,0,0,0,0,17,3,7,10,5,1,2,3,3,1,1,2,0,0,0,0,2,1,1,2,10,5,5,7,167,43,0,0,0,0,0,0,0,1
436,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10066-f6e9d0d9955e85bdd7540b251cd50d598dacc5e6.txt,83,99,49,546,524,11,535,14524,13806,359,14165,0,0,0,0,100,86,7,93,88,86,1,87,4,0,2,2,366,344,11,355,371,347,12,359,7,-1,4,3,86,86,0,86,5,3,2,5,25,2,23,25,13807,4828,0,0,0,0,0,0,1,0
437,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10067-0474237508f39c4f783208123431815f1ededb76.txt,5,21,5,108,24,42,66,3384,650,1367,2017,0,0,0,0,32,2,15,17,7,-1,4,3,3,1,1,2,277,181,48,229,76,0,38,38,38,4,17,21,2,0,1,1,6,3,3,5,77,42,35,77,1252,486,0,0,0,0,0,0,-1,0
438,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10092-9657bbe3cdce4aaa90e07d50c1c70ae52da0ba6a.txt,1,1,1,2,0,1,1,33,-1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,9,0,0,0,0,0,0,0,0,0
439,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10093-787c0ee906430b772f33ca50b97b8b5ca070faec.txt,1,3,2,6,0,3,3,185,11,87,98,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,5,-1,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,10,27,9,0,0,0,0,0,0,0,0
440,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10128-4ac39c76c0153d1ee6889a0984c39e97731684b2.txt,1,1,0,2,2,0,2,44,44,0,44,0,0,0,0,2,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,4,0,4,44,16,0,0,0,0,0,0,1,0
441,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10128-66e3774d279672ee51c3b54545a79d20d1ada834.txt,1,1,0,2,2,0,2,44,44,0,44,0,0,0,0,2,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,4,0,4,44,16,0,0,0,0,0,0,1,0
442,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10133-77ab465f1c394bb77f00966cd950650f3f53cb24.txt,1,1,0,2,0,1,1,50,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,4,0,4,4,4,2,0,0,0,0,0,0,0,0
443,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10154-06deeec77a5a689cc94b21a8a91a76e42176685d.txt,1,8,1,35,-19,27,8,961,-503,732,229,5,-3,4,1,4,-4,4,0,5,-1,3,2,0,0,0,0,13,-7,10,3,4,0,2,2,3,-3,3,0,4,-4,4,0,16,4,12,5,31,1,30,8,531,146,0,0,0,0,0,0,-1,0
444,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10160-b28b8b2fee6dfa6fcd13305c581bb835689ac3be.txt,1,2,0,3,-1,2,1,247,-11,129,118,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,4,0,2,2,0,0,0,0,1,0,1,1,14,0,14,14,31,18,2,0,1,1,0,0,0,0
445,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10164-d1167418f0fd02a27f617ec5afd6db053afbe185.txt,1,11,0,34,16,9,25,964,298,333,631,2,0,1,1,13,9,2,11,6,6,0,6,2,0,1,1,57,13,22,35,27,11,8,19,7,5,1,6,4,0,2,2,3,0,3,3,28,5,23,28,318,129,0,0,0,0,0,0,0,0
446,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10190-2a05c8f813de6f2278827734bf8102291e7484aa.txt,1,29,6,70,6,32,38,2394,230,1082,1312,0,0,0,0,36,0,18,18,1,1,0,1,0,0,0,0,128,-2,65,63,85,3,41,44,26,-2,14,12,0,0,0,0,6,2,4,5,58,6,52,56,315,98,0,0,0,0,0,0,1,0
447,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10191-7d57ca4d9a75562fa32e40766211de150f8b3ee7.txt,1,1,0,7,7,0,7,228,228,0,228,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,3,3,0,3,2,2,0,2,1,1,0,1,1,1,0,1,2,2,0,2,12,12,0,12,228,76,0,0,0,0,0,0,2,0
448,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10192-a5d25faa3f4b18dac737fdb35d0dd68eb0dc2156.txt,1,3,1,5,3,1,4,133,67,33,100,0,0,0,0,2,0,1,1,1,1,0,1,0,0,0,0,9,3,3,6,7,3,2,5,1,1,0,1,0,0,0,0,1,1,0,1,10,4,6,10,68,27,0,0,0,0,0,0,0,0
449,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10196-329acc18a0768c21ba22522f01a5c7f46cacc4d5.txt,1,2,0,6,0,3,3,123,-7,65,58,2,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,8,0,4,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,6,14,8,0,0,0,0,0,0,0,0
450,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10207-8aa4bc53206c2430bbf0c8f4b642f59a379ee649.txt,4,12,6,29,-17,23,6,681,-205,443,238,0,0,0,0,5,-1,3,2,3,1,1,2,0,0,0,0,4,-4,4,0,3,1,1,2,2,-2,2,0,0,0,0,0,4,0,4,3,6,0,6,3,263,71,0,0,0,0,0,0,-1,0
451,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10271-9657bbe3cdce4aaa90e07d50c1c70ae52da0ba6a.txt,1,1,1,2,0,1,1,33,-1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,9,0,0,0,0,0,0,0,0,0
452,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10272-9657bbe3cdce4aaa90e07d50c1c70ae52da0ba6a.txt,1,1,1,2,0,1,1,33,-1,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,9,0,0,0,0,0,0,0,0,0
453,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10375-fd85f8c94182558ff1480d06a236d6fb927979a3.txt,1,2,1,3,1,1,2,114,38,38,76,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,2,0,1,1,6,2,2,4,0,0,0,0,1,0,1,1,6,2,4,6,44,4,0,0,0,0,0,0,0,0
454,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-10504-397f62c0a838e15d667ef50e27d5d011d2c79c04.txt,1,1,0,4,0,2,2,258,2,128,130,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,9,10,8,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,1,8,9,2,2,0,0,0,0,0,0,0,0
455,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1245-cfb1fae25f8c092e0d17073eaf7bd428ce1cd546.txt,1,1,1,2,0,1,1,133,5,64,69,1,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,6,0,3,3,1,0,1,1,7,0,7,6,11,4,0,0,0,0,0,0,0,0
456,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1246-7c164a0c86cec6ee95df1d141e67b0e85dfdefd2.txt,1,3,0,6,0,3,3,139,17,61,78,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,1,1,0,1,0,0,0,0,5,3,2,4,5,0,5,4,34,10,0,0,0,0,0,0,0,0
457,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1583-2f36db71009304b3f0b95afacd8eba1f9f046b87.txt,1,4,0,12,8,2,10,181,119,31,150,0,0,0,0,3,1,1,2,3,1,1,2,0,0,0,0,9,7,1,8,5,5,0,5,0,0,0,0,0,0,0,0,2,1,1,2,8,6,2,8,122,56,0,0,0,0,0,0,0,1
458,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1583-e54ad7f1ee263ffa5a2de9c609d58dfa27b21cd9.txt,3,6,1,16,10,3,13,351,211,70,281,0,0,0,0,4,2,1,3,3,1,1,2,0,0,0,0,11,9,1,10,6,6,0,6,3,1,1,2,0,0,0,0,5,2,3,4,19,16,3,19,218,74,0,0,0,0,0,0,0,1
459,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1583-f0fe970df3838c202ef6c07a4c2b36838ef0a88b.txt,1,2,1,9,7,1,8,236,188,24,212,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,0,9,7,1,8,2,2,0,2,1,1,0,1,0,0,0,0,3,3,0,3,9,7,2,8,189,50,0,0,0,0,0,0,1,0
460,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1683-d182d8f6ba3071503d96ce17395c9d55871f0242.txt,1,5,0,66,-2,34,32,1422,-42,732,690,0,0,0,0,33,-11,22,11,7,7,0,7,3,1,1,2,51,-17,34,17,59,-21,40,19,27,-15,21,6,0,0,0,0,4,2,2,4,19,6,13,19,534,210,0,0,0,0,0,0,-1,0
461,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1762-a7a94612aa3b16779e2c74e1fa353b5d9786c602.txt,1,1,0,1,1,0,1,7,7,0,7,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0
462,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1834-8fbbf5513d609c1770b391b99e33314cd0742704.txt,1,4,0,9,7,1,8,88,70,9,79,0,0,0,0,5,3,1,4,3,3,0,3,0,0,0,0,0,0,0,0,5,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,4,70,40,0,0,0,0,0,0,0,0
463,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1835-38eae571111db3b43ffdeb05487c9f60551906fb.txt,1,3,0,12,8,2,10,264,144,60,204,0,0,0,0,8,4,2,6,1,1,0,1,0,0,0,0,5,5,0,5,11,7,2,9,3,3,0,3,0,0,0,0,1,0,1,1,9,6,3,9,144,86,0,0,0,0,0,0,4,0
464,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1840-cbb271655cadeb8dbb258a64701d9a3a0c4835b4.txt,1,2,0,2,0,1,1,22,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
465,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1901-4458abf64172a62b92810c2293450106e6dfc763.txt,1,1,1,2,0,1,1,22,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8,0,0,0,0,0,0,0,0,0
466,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-1907-2fecfd486bdba9f51b3a789277bb0733ca36e1c0.txt,1,1,1,1,1,0,1,27,27,0,27,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,27,2,0,0,0,0,0,0,0,0
467,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-2090-c8f0723d2b4520bdd6b9eb7c3e7976de726d7ff7.txt,1,1,1,2,0,1,1,57,1,28,29,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,4,0,2,2,6,0,3,3,4,0,2,2,0,0,0,0,0,0,0,0,3,0,3,3,1,2,0,0,0,0,0,0,0,0
468,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-2108-3661bb4e7934668bd99ca777ea8b30eedfafa871.txt,1,3,2,6,2,2,4,110,44,33,77,0,0,0,0,6,4,1,5,0,0,0,0,2,0,1,1,3,1,1,2,3,3,0,3,6,4,1,5,0,0,0,0,2,1,1,2,7,5,2,7,44,36,0,0,0,0,0,0,1,0
469,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-2108-f5da52e308a6aeea6d5f3df98c4da295d7e9cc27.txt,3,6,1,6,-6,6,0,147,-147,147,0,0,0,0,0,6,-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,147,12,0,0,0,0,0,0,0,0
470,.//security_patch/realData\CWE_119_Improper_Restriction_of_Operations_within_the_Bounds_of_a_Memory_Buffer\CVE-2016-2148-352f79acbd759c14399e39baef21fc4ffe180ac2.txt,2,2,0,4,0,2,2,199,1,99,100,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,6,2,0,0,0,0,0,0,0,0,0
